Rank,Title,Type,Premiere,Genre,Watchtime,Watchtime in Million
1527,Patriots Day,Movie,2016.0,Drama,"13,700,000",13.7M
1528,The Dilemma,Movie,2011.0,Drama,"13,700,000",13.7M
1529,The Silence,Movie,2019.0,Horror,"13,700,000",13.7M
1530,The Volcano: Rescue from Whakaari,Movie,2022.0,Documentary,"13,700,000",13.7M
1532,John Wick,Movie,2014.0,Action,"13,600,000",13.6M
1535,Noise,Movie,2022.0,Drama,"13,600,000",13.6M
1537,The Equalizer,Movie,2014.0,Action,"13,600,000",13.6M
1538,The Forgotten Battle,Movie,2021.0,War,"13,600,000",13.6M
1539,The Platform,Movie,2020.0,Science Fiction,"13,600,000",13.6M
1542,Finding 'Ohana,Movie,2021.0,Adventure,"13,600,000",13.6M
1544,Get Out,Movie,2017.0,Horror,"13,600,000",13.6M
1553,Pets United,Movie,2019.0,Animation,"13,500,000",13.5M
1555,Pixels,Movie,2015.0,Science Fiction,"13,500,000",13.5M
1556,SAS: Red Notice,Movie,2021.0,Action,"13,500,000",13.5M
1572,Captain Underpants: The First Epic Movie,Movie,2017.0,Animation,"13,400,000",13.4M
1578,Brawl in Cell Block 99,Movie,2017.0,Thriller,"13,300,000",13.3M
1579,Dr. Seuss' The Cat in the Hat,Movie,2003.0,Fantasy,"13,300,000",13.3M
1582,"Kiss, Kiss!",Movie,2023.0,Comedy,"13,300,000",13.3M
1583,Madagascar: Escape 2 Africa,Movie,2008.0,Animation,"13,300,000",13.3M
1584,Perfume: The Story of a Murderer,Movie,2006.0,Drama,"13,300,000",13.3M
1586,Tyler Perry's I Can Do Bad All By Myself (The Play),Movie,2005.0,Comedy,"13,300,000",13.3M
1587,UglyDolls,Movie,2019.0,Animation,"13,300,000",13.3M
1590,Dirty Grandpa,Movie,2016.0,Comedy,"13,200,000",13.2M
1593,Peter Rabbit 2: The Runaway,Movie,2021.0,Adventure,"13,200,000",13.2M
1595,Rise of the Guardians,Movie,2012.0,Animation,"13,200,000",13.2M
1598,The Tournament,Movie,2009.0,Horror,"13,100,000",13.1M
1604,Hunter Killer,Movie,2018.0,Action,"13,100,000",13.1M
1608,12 Strong,Movie,2018.0,War,"13,000,000",13.0M
1610,Chickenhare and the Hamster of Darkness,Movie,2022.0,Animation,"13,000,000",13.0M
1614,Power Rangers,Movie,2017.0,Science Fiction,"13,000,000",13.0M
1615,The Gentlemen,Movie,2020.0,Crime,"13,000,000",13.0M
1616,The King,Movie,2019.0,History,"13,000,000",13.0M
1617,Things Heard & Seen,Movie,2021.0,Horror,"13,000,000",13.0M
1618,Kathal,Movie,2023.0,Comedy,"12,900,000",12.9M
1620,Love and Monsters,Movie,2021.0,Adventure,"12,900,000",12.9M
1623,The Chalk Line,Movie,2022.0,Horror,"12,900,000",12.9M
1627,Code 8,Movie,2019.0,Science Fiction,"12,900,000",12.9M
1635,Royalteen: Princess Margrethe,Movie,2023.0,Drama,"12,800,000",12.8M
1639,Fast & Furious Presents: Hobbs & Shaw,Movie,2019.0,Action,"12,700,000",12.7M
1645,Felon,Movie,2008.0,Drama,"12,600,000",12.6M
1646,Flight,Movie,2012.0,Thriller,"12,600,000",12.6M
1647,JoJo's Bizarre Adventure: Diamond Is Unbreakable - Chapter 1,Movie,2017.0,Action,"12,600,000",12.6M
1650,Scarface,Movie,1983.0,Thriller,"12,600,000",12.6M
1652,The Last Mercenary,Movie,2021.0,Action,"12,600,000",12.6M
1654,Jack Reacher,Movie,2012.0,Action,"12,500,000",12.5M
1658,Fall,Movie,2022.0,Thriller,"12,500,000",12.5M
1660,Fractured,Movie,2019.0,Thriller,"12,500,000",12.5M
1662,In the Shadow of the Moon,Movie,2019.0,Crime,"12,500,000",12.5M
1665,National Security,Movie,2003.0,Action,"12,500,000",12.5M
1666,Spider-Man: Into the Spider-Verse,Movie,2018.0,Superhero,"12,500,000",12.5M
1668,The Mummy,Movie,2017.0,Adventure,"12,500,000",12.5M
1669,This Is 40,Movie,2012.0,Comedy,"12,500,000",12.5M
1674,Bridge to Terabithia,Movie,2007.0,Fantasy,"12,400,000",12.4M
1675,Den of Thieves,Movie,2018.0,Action,"12,400,000",12.4M
1676,Easy A,Movie,2010.0,Comedy,"12,400,000",12.4M
1678,Gifted Hands: The Ben Carson Story,Movie,2009.0,Biography,"12,400,000",12.4M
1679,Harry Potter and the Deathly Hallows: Part 2,Movie,2011.0,Fantasy,"12,400,000",12.4M
1685,The Week Of,Movie,2018.0,Comedy,"12,400,000",12.4M
1686,Wonder,Movie,2017.0,Drama,"12,400,000",12.4M
1694,Takers,Movie,2010.0,Thriller,"12,300,000",12.3M
1697,A Man of Action,Movie,2022.0,Drama,"12,200,000",12.2M
1700,Beyond the Universe,Movie,2022.0,Comedy,"12,200,000",12.2M
1701,Cirkus,Movie,2022.0,Comedy,"12,200,000",12.2M
1704,Mighty Morphin Power Rangers: Once & Always,Movie,2023.0,Family,"12,200,000",12.2M
1705,Mr. Harrigan's Phone,Movie,2022.0,Horror,"12,200,000",12.2M
1706,Old,Movie,2021.0,Thriller,"12,200,000",12.2M
1709,Spider-Man: Homecoming,Movie,2017.0,Superhero,"12,200,000",12.2M
1710,The Children's Kingdom,Movie,2016.0,Family,"12,200,000",12.2M
1712,The Twilight Saga: Breaking Dawn - Part 1,Movie,2011.0,Fantasy,"12,200,000",12.2M
1714,The Ridiculous 6,Movie,2015.0,Comedy,"12,100,000",12.1M
1715,The Snowman,Movie,2017.0,Crime,"12,100,000",12.1M
1716,The Twilight Saga: Eclipse,Movie,2010.0,Fantasy,"12,100,000",12.1M
1723,The Babysitter: Killer Queen,Movie,2020.0,Horror,"12,100,000",12.1M
1724,Hubie Halloween,Movie,2020.0,Comedy,"12,000,000",12.0M
1725,Kung Fu Panda,Movie,2008.0,Animation,"12,000,000",12.0M
1726,Mili,Movie,2022.0,Thriller,"12,000,000",12.0M
1727,Monsters vs Aliens,Movie,2009.0,Animation,"12,000,000",12.0M
1732,The Age of Adaline,Movie,2015.0,Romance,"12,000,000",12.0M
1733,The Amazing Spider-Man,Movie,2012.0,Superhero,"12,000,000",12.0M
1736,Carter,Movie,2022.0,Action,"11,900,000",11.9M
1743,John Mulaney: Baby J,Movie,2023.0,Stand-Up,"11,900,000",11.9M
1745,No Escape,Movie,2015.0,Thriller,"11,900,000",11.9M
1747,Rurouni Kenshin: The Beginning,Movie,2021.0,Action,"11,900,000",11.9M
1753,20th Century Girl,Movie,2022.0,Drama,"11,900,000",11.9M
1758,Cine Gibi: O Filme,Movie,2004.0,Animation,"11,800,000",11.8M
1764,Battleship,Movie,2012.0,Science Fiction,"11,800,000",11.8M
1765,London Has Fallen,Movie,2016.0,Action,"11,800,000",11.8M
1767,One More Time,Movie,2023.0,Comedy,"11,800,000",11.8M
1771,The Last Days of American Crime,Movie,2020.0,Science Fiction,"11,800,000",11.8M
1772,Moneyball,Movie,2011.0,Drama,"11,700,000",11.7M
1773,Ava,Movie,2020.0,Thriller,"11,700,000",11.7M
1774,Barbie: Dolphin Magic,Movie,2017.0,Animation,"11,700,000",11.7M
1775,Blade Runner 2049,Movie,2017.0,Science Fiction,"11,700,000",11.7M
1779,Intrusion,Movie,2021.0,Thriller,"11,700,000",11.7M
1780,iNumber Number: Jozi Gold,Movie,2023.0,Crime,"11,700,000",11.7M
1785,The Lord of the Rings: The Two Towers,Movie,2002.0,Fantasy,"11,700,000",11.7M
1794,No Manches Frida,Movie,2016.0,Comedy,"11,600,000",11.6M
1796,Open Season,Movie,2006.0,Animation,"11,600,000",11.6M
1797,Operation Finale,Movie,2018.0,Drama,"11,600,000",11.6M
1800,7 donne e un mistero,Movie,2021.0,Comedy,"11,600,000",11.6M
1803,Whindersson Nunes: Preaching to the Choir,Movie,2023.0,Stand-Up,"11,500,000",11.5M
1807,Diary of a Mad Black Woman,Movie,2005.0,Comedy,"11,500,000",11.5M
1809,Ghost Rider,Movie,2007.0,Superhero,"11,500,000",11.5M
1810,Grease,Movie,1978.0,Musical,"11,500,000",11.5M
1813,Leap Year,Movie,2010.0,Romance,"11,500,000",11.5M
1816,Mean Girls,Movie,2004.0,Comedy,"11,500,000",11.5M
1819,Esposa de Aluguel,Movie,2022.0,Comedy,"11,500,000",11.5M
1822,The Curse of Bridge Hollow,Movie,2022.0,Horror,"11,500,000",11.5M
1823,The Do-Over,Movie,2016.0,Comedy,"11,500,000",11.5M
1827,American Assassin,Movie,2017.0,Action,"11,400,000",11.4M
1830,Colors of Love,Movie,2021.0,Romance,"11,400,000",11.4M
1836,The Benchwarmers,Movie,2006.0,Comedy,"11,400,000",11.4M
1838,The Grudge,Movie,2019.0,Horror,"11,400,000",11.4M
1839,The Kings of the World,Movie,2022.0,Adventure,"11,400,000",11.4M
1842,Xtreme,Movie,2021.0,Thriller,"11,400,000",11.4M
1844,13 Going On 30,Movie,2004.0,Comedy,"11,300,000",11.3M
1851,Sicario,Movie,2015.0,Crime,"11,300,000",11.3M
1852,Stromboli,Movie,2022.0,Drama,"11,300,000",11.3M
1854,The Lost World: Jurassic Park,Movie,1997.0,Science Fiction,"11,300,000",11.3M
1855,The Royal Treatment,Movie,2022.0,Romance,"11,300,000",11.3M
1858,Gatta Kusthi,Movie,2022.0,Drama,"11,200,000",11.2M
1860,Rogue City,Movie,2020.0,Crime,"11,200,000",11.2M
1871,21,Movie,2008.0,Crime,"11,100,000",11.1M
1875,Confidential Assignment 2: International,Movie,2022.0,Action,"11,100,000",11.1M
1876,End of the Road,Movie,2022.0,Crime,"11,100,000",11.1M
1878,Morbius,Movie,2022.0,Superhero,"11,100,000",11.1M
1879,The Core,Movie,2003.0,Science Fiction,"11,100,000",11.1M
1880,The Hard Way,Movie,2019.0,Action,"11,100,000",11.1M
1881,The Lord of the Rings: The Return of the King,Movie,2003.0,Fantasy,"11,100,000",11.1M
1891,Victim/Suspect,Movie,2023.0,Documentary,"11,000,000",11.0M
1897,Southpaw,Movie,2015.0,Sports,"11,000,000",11.0M
1904,1408,Movie,2007.0,Horror,"11,000,000",11.0M
1906,The Wonder Weeks,Movie,2023.0,Comedy,"11,000,000",11.0M
1911,"Me Gusta, Pero me Asusta",Movie,2017.0,Comedy,"10,900,000",10.9M
1912,Lewis Capaldi: How I'm Feeling Now,Movie,2023.0,Documentary,"10,900,000",10.9M
1914,Peter Pan,Movie,2003.0,Fantasy,"10,900,000",10.9M
1915,Tall Girl 2,Movie,2022.0,Comedy,"10,900,000",10.9M
1922,Jurassic World Camp Cretaceous: Hidden Adventure,Movie,2022.0,Animation,"10,800,000",10.8M
1925,Texas Chainsaw Massacre,Movie,2022.0,Horror,"10,800,000",10.8M
1926,The Noel Diary,Movie,2022.0,Romance,"10,800,000",10.8M
1927,Wind River,Movie,2017.0,Crime,"10,800,000",10.8M
1930,Spider-Man: No Way Home,Movie,2021.0,Superhero,"10,700,000",10.7M
1931,Spoiled Brats,Movie,2021.0,Comedy,"10,700,000",10.7M
1932,#Alive,Movie,2020.0,Horror,"10,700,000",10.7M
1933,The Perfect Date,Movie,2019.0,Comedy,"10,700,000",10.7M
1944,Forever My Girl,Movie,2018.0,Comedy,"10,700,000",10.7M
1945,Furies,Movie,2022.0,Action,"10,700,000",10.7M
1947,Black Hawk Down,Movie,2001.0,War,"10,600,000",10.6M
1948,Jurassic Park III,Movie,2001.0,Science Fiction,"10,600,000",10.6M
1953,Stepmom,Movie,1998.0,Drama,"10,600,000",10.6M
1956,The Pursuit of Happyness,Movie,2006.0,Drama,"10,600,000",10.6M
1958,Marmaduke,Movie,2022.0,Animation,"10,500,000",10.5M
1959,Sky High,Movie,2020.0,Thriller,"10,500,000",10.5M
1961,Tall Girl,Movie,2019.0,Comedy,"10,500,000",10.5M
1962,The Boy in the Striped Pajamas,Movie,2008.0,Drama,"10,500,000",10.5M
1963,The Boy Who Harnessed the Wind,Movie,2019.0,Drama,"10,500,000",10.5M
1964,The Huntsman: Winter's War,Movie,2016.0,Fantasy,"10,500,000",10.5M
1965,The In Between,Movie,2022.0,Romance,"10,500,000",10.5M
1966,Thunivu,Movie,2023.0,Action,"10,500,000",10.5M
1968,Warcraft,Movie,2016.0,Fantasy,"10,500,000",10.5M
1969,What Happens in Vegas,Movie,2008.0,Romance,"10,500,000",10.5M
1970,Zombieland,Movie,2009.0,Comedy,"10,500,000",10.5M
1975,Magic Mike XXL,Movie,2015.0,Comedy,"10,400,000",10.4M
1978,Run,Movie,2021.0,Thriller,"10,400,000",10.4M
1980,Spider-Man 2,Movie,2004.0,Superhero,"10,400,000",10.4M
1981,Stillwater,Movie,2021.0,Crime,"10,400,000",10.4M
1982,The Informer,Movie,2019.0,Crime,"10,400,000",10.4M
1985,I am Vengeance,Movie,2017.0,Action,"10,400,000",10.4M
1987,Work It,Movie,2020.0,Comedy,"10,400,000",10.4M
1990,Brazen,Movie,2022.0,Crime,"10,400,000",10.4M
1998,That's Amor,Movie,2022.0,Comedy,"10,300,000",10.3M
1999,Thunder Force,Movie,2021.0,Comedy,"10,300,000",10.3M
2000,Wild Is the Wind,Movie,2022.0,Drama,"10,300,000",10.3M
2003,Faster,Movie,2010.0,Thriller,"10,300,000",10.3M
2008,El padrino: The Latin Godfather,Movie,2004.0,Thriller,"10,200,000",10.2M
2017,Waltair Veerayya,Movie,2023.0,Action,"10,200,000",10.2M
2024,Now You See Me,Movie,2013.0,Crime,"10,200,000",10.2M
2025,Rim of the World,Movie,2019.0,Science Fiction,"10,200,000",10.2M
2027,The Godfather: Part II,Movie,1974.0,Drama,"10,200,000",10.2M
2029,Animal Crackers,Movie,2018.0,Animation,"10,100,000",10.1M
2031,Curve,Movie,2015.0,Thriller,"10,100,000",10.1M
2033,How to Lose a Guy in 10 Days,Movie,2003.0,Romance,"10,100,000",10.1M
2034,I Am All Girls,Movie,2021.0,Thriller,"10,100,000",10.1M
2041,Shutter Island,Movie,2010.0,Thriller,"10,100,000",10.1M
2042,The Ballad of Buster Scruggs,Movie,2018.0,Western,"10,100,000",10.1M
2043,Top Gun,Movie,1986.0,Action,"10,100,000",10.1M
2046,Last Seen Alive,Movie,2022.0,Thriller,"10,000,000",10.0M
2052,The 5th Wave,Movie,2016.0,Science Fiction,"10,000,000",10.0M
2053,The Company Men,Movie,2010.0,Drama,"10,000,000",10.0M
2061,Bill Russell: Legend,Movie,2023.0,Documentary,"9,900,000",9.9M
2063,Falling Inn Love,Movie,2019.0,Romance,"9,900,000",9.9M
2069,Olympus Has Fallen,Movie,2013.0,Action,"9,900,000",9.9M
2071,Pinkfong Sing-Along Movie 2: Wonderstar Concert,Movie,2022.0,Animation,"9,900,000",9.9M
2074,The Founder,Movie,2017.0,Drama,"9,900,000",9.9M
2075,The Last Witch Hunter,Movie,2015.0,Fantasy,"9,900,000",9.9M
2076,The Unholy,Movie,2021.0,Horror,"9,900,000",9.9M
2079,Barbie: Princess Charm School,Movie,2011.0,Animation,"9,800,000",9.8M
2085,Homefront,Movie,2013.0,Action,"9,800,000",9.8M
2088,Once Upon a Time… in Hollywood,Movie,2019.0,Crime,"9,800,000",9.8M
2094,The Ice Road,Movie,2021.0,Thriller,"9,800,000",9.8M
2095,Unbroken,Movie,2014.0,Biography,"9,800,000",9.8M
2153,Major Grom: Plague Doctor,Movie,2021.0,Action,"9,400,000",9.4M
2154,Rich in Love 2,Movie,2023.0,Comedy,"9,400,000",9.4M
2155,Split,Movie,2016.0,Drama,"9,400,000",9.4M
2162,To Leslie,Movie,2022.0,Drama,"9,400,000",9.4M
2163,Wedding Season,Movie,2022.0,Comedy,"9,300,000",9.3M
2164,Wonder Park,Movie,2019.0,Animation,"9,300,000",9.3M
2170,Next Day Air,Movie,2009.0,Crime,"9,300,000",9.3M
2172,Ponyo,Movie,2008.0,Animation,"9,300,000",9.3M
2174,The Best of Me,Movie,2014.0,Romance,"9,300,000",9.3M
2176,The F**k-It List,Movie,2020.0,Comedy,"9,300,000",9.3M
2180,Bee Movie,Movie,2007.0,Animation,"9,200,000",9.2M
2183,Double XL,Movie,2022.0,Comedy,"9,200,000",9.2M
2185,Escape Plan,Movie,2013.0,Action,"9,200,000",9.2M
2192,Legion,Movie,2010.0,Horror,"9,200,000",9.2M
2197,Pride & Prejudice,Movie,2005.0,Romance,"9,200,000",9.2M
2198,Rescued by Ruby,Movie,2022.0,Drama,"9,200,000",9.2M
2203,The Pledge,Movie,2001.0,Crime,"9,200,000",9.2M
2205,The Weekend Away,Movie,2022.0,Thriller,"9,200,000",9.2M
2211,Burnt,Movie,2015.0,Comedy,"9,100,000",9.1M
2213,Deadly Illusions,Movie,2021.0,Thriller,"9,100,000",9.1M
2218,Oh Belinda,Movie,2023.0,Comedy,"9,100,000",9.1M
2222,The Forever Purge,Movie,2021.0,Horror,"9,100,000",9.1M
2225,The Stepfather,Movie,2009.0,Horror,"9,100,000",9.1M
2226,The Wedding Ringer,Movie,2015.0,Comedy,"9,100,000",9.1M
2227,The Wolf of Wall Street,Movie,2013.0,Drama,"9,100,000",9.1M
2228,Twins,Movie,1988.0,Comedy,"9,100,000",9.1M
2229,Warriors of Future,Movie,2022.0,Science Fiction,"9,100,000",9.1M
2232,Annihilation,Movie,2018.0,Science Fiction,"9,000,000",9.0M
2236,Boyz n the Hood,Movie,1991.0,Crime,"9,000,000",9.0M
2237,Extinct,Movie,2021.0,Animation,"9,000,000",9.0M
2241,News of the World,Movie,2021.0,Western,"9,000,000",9.0M
2242,Red Dragon,Movie,2002.0,Horror,"9,000,000",9.0M
2243,Vaathi,Movie,2023.0,Comedy,"9,000,000",9.0M
2247,Barbershop 2: Back in Business,Movie,2004.0,Comedy,"8,900,000",8.9M
2248,Bigfoot Family,Movie,2020.0,Animation,"8,900,000",8.9M
2249,Clifford the Big Red Dog,Movie,2021.0,Adventure,"8,900,000",8.9M
2256,Lost Girls,Movie,2020.0,Thriller,"8,900,000",8.9M
2258,Mile 22,Movie,2018.0,Action,"8,900,000",8.9M
2259,Mr. Peabody & Sherman,Movie,2014.0,Animation,"8,900,000",8.9M
2262,Pitch Perfect 3,Movie,2017.0,Musical,"8,900,000",8.9M
2263,Primal Fear,Movie,1996.0,Crime,"8,900,000",8.9M
2266,The Accountant,Movie,2016.0,Thriller,"8,900,000",8.9M
2268,The Meg,Movie,2018.0,Horror,"8,900,000",8.9M
2279,Next Gen,Movie,2018.0,Animation,"8,800,000",8.8M
2281,Sniper: Assassin's End,Movie,2020.0,Action,"8,800,000",8.8M
2283,The Last Airbender,Movie,2010.0,Fantasy,"8,800,000",8.8M
2289,Zookeeper,Movie,2011.0,Comedy,"8,800,000",8.8M
2292,American Pickers,Movie,2010.0,Documentary,"8,800,000",8.8M
2293,Blackhat,Movie,2015.0,Thriller,"8,800,000",8.8M
2294,Dracula Untold,Movie,2014.0,Horror,"8,800,000",8.8M
2295,El Infierno,Movie,2010.0,Comedy,"8,800,000",8.8M
2299,1922,Movie,2017.0,Horror,"8,700,000",8.7M
2303,Hold the Dark,Movie,2018.0,Thriller,"8,700,000",8.7M
2306,Knowing,Movie,2009.0,Science Fiction,"8,700,000",8.7M
2311,Monster Hunter,Movie,2020.0,Science Fiction,"8,700,000",8.7M
2314,S.W.A.T.: Firefight,Movie,2011.0,Action,"8,700,000",8.7M
2316,The Change-Up,Movie,2011.0,Comedy,"8,700,000",8.7M
2324,Four Good Days,Movie,2021.0,Drama,"8,600,000",8.6M
2325,Funny People,Movie,2009.0,Drama,"8,600,000",8.6M
2334,The Expendables 3,Movie,2014.0,Action,"8,600,000",8.6M
2335,The Interview,Movie,2014.0,Comedy,"8,600,000",8.6M
2336,The Other Guys,Movie,2010.0,Action,"8,600,000",8.6M
2337,The Stranger,Movie,2022.0,Crime,"8,600,000",8.6M
2338,Trollhunters: Rise of the Titans,Movie,2021.0,Animation,"8,600,000",8.6M
2340,Vadh,Movie,2022.0,Crime,"8,600,000",8.6M
2341,Van Helsing,Movie,2004.0,Fantasy,"8,600,000",8.6M
2345,Blonde,Movie,2022.0,Biography,"8,600,000",8.6M
2349,Around the World in 80 Days,Movie,2004.0,Adventure,"8,500,000",8.5M
2353,Emily the Criminal,Movie,2022.0,Crime,"8,500,000",8.5M
2354,Just Like Heaven,Movie,2005.0,Comedy,"8,500,000",8.5M
2361,Night Teeth,Movie,2021.0,Horror,"8,500,000",8.5M
2363,Peter Rabbit,Movie,2018.0,Adventure,"8,500,000",8.5M
2365,Risen,Movie,2016.0,Drama,"8,500,000",8.5M
2366,Sand Castle,Movie,2017.0,War,"8,500,000",8.5M
2369,The Christmas Chronicles: Part Two,Movie,2020.0,Comedy,"8,500,000",8.5M
2370,The Devil All the Time,Movie,2020.0,Drama,"8,500,000",8.5M
2371,The Lodge,Movie,2019.0,Horror,"8,500,000",8.5M
2374,Tower Heist,Movie,2011.0,Crime,"8,500,000",8.5M
2376,10 Minutes Gone,Movie,2019.0,Thriller,"8,400,000",8.4M
2378,Angels & Demons,Movie,2009.0,Adventure,"8,400,000",8.4M
2380,"Big Mommas: Like Father, Like Son",Movie,2011.0,Comedy,"8,400,000",8.4M
2386,Kick-Ass 2,Movie,2013.0,Superhero,"8,400,000",8.4M
2390,No Limit,Movie,2022.0,Drama,"8,400,000",8.4M
2393,Rocky,Movie,1976.0,Drama,"8,400,000",8.4M
2395,The Da Vinci Code,Movie,2006.0,Adventure,"8,400,000",8.4M
2403,Outlaw King,Movie,2018.0,History,"8,300,000",8.3M
2404,Paddington,Movie,2014.0,Adventure,"8,300,000",8.3M
2406,Resort to Love,Movie,2021.0,Comedy,"8,300,000",8.3M
2411,The Hitman's Bodyguard,Movie,2017.0,Action,"8,300,000",8.3M
2412,The Midnight Sky,Movie,2020.0,Science Fiction,"8,300,000",8.3M
2416,Bert Kreischer: Razzle Dazzle,Movie,2023.0,Stand-Up,"8,300,000",8.3M
2419,Aftermath,Movie,2021.0,Drama,"8,200,000",8.2M
2420,Assassin's Creed,Movie,2016.0,Science Fiction,"8,200,000",8.2M
2427,Longest Third Date,Movie,2023.0,Documentary,"8,200,000",8.2M
2428,Lost Bullet,Movie,2020.0,Crime,"8,200,000",8.2M
2434,Ride Along 2,Movie,2016.0,Comedy,"8,200,000",8.2M
2440,The Secret: Dare to Dream,Movie,2020.0,Drama,"8,200,000",8.2M
2441,The Starling,Movie,2021.0,Drama,"8,200,000",8.2M
2442,The Wedding Date,Movie,2005.0,Comedy,"8,200,000",8.2M
2444,We Lost Our Human,Movie,2023.0,Animation,"8,200,000",8.2M
2446,A Walk Among the Tombstones,Movie,2014.0,Action,"8,100,000",8.1M
2448,City of God,Movie,2002.0,Crime,"8,100,000",8.1M
2449,Elite Squad,Movie,2007.0,Action,"8,100,000",8.1M
2450,Escape Room: Tournament of Champions,Movie,2021.0,Thriller,"8,100,000",8.1M
2452,"Game Over, Man!",Movie,2018.0,Comedy,"8,100,000",8.1M
2455,I Now Pronounce You Chuck & Larry,Movie,2007.0,Comedy,"8,100,000",8.1M
2458,Like Father,Movie,2018.0,Comedy,"8,100,000",8.1M
2460,Miracles from Heaven,Movie,2016.0,Drama,"8,100,000",8.1M
2464,My Neighbor Totoro,Movie,1988.0,Animation,"8,100,000",8.1M
2465,No One Gets Out Alive,Movie,2021.0,Horror,"8,100,000",8.1M
2466,Notting Hill,Movie,1999.0,Romance,"8,100,000",8.1M
2469,Security,Movie,2017.0,Action,"8,100,000",8.1M
2473,The Soccer Football Movie,Movie,2022.0,Animation,"8,100,000",8.1M
2474,The Wedding Year,Movie,2019.0,Comedy,"8,100,000",8.1M
2475,There Will Be Blood,Movie,2007.0,Drama,"8,100,000",8.1M
2476,Thunivu,Movie,2023.0,Action,"8,100,000",8.1M
2477,Toscana,Movie,2022.0,Comedy,"8,100,000",8.1M
2478,The Blind Side,Movie,2009.0,Drama,"8,000,000",8.0M
2484,Addicted,Movie,2014.0,Drama,"8,000,000",8.0M
2486,Charlie's Angels,Movie,2019.0,Action,"8,000,000",8.0M
2488,Chicken Run,Movie,2000.0,Animation,"8,000,000",8.0M
2499,Otherhood,Movie,2019.0,Comedy,"8,000,000",8.0M
2501,Restless,Movie,2022.0,Action,"8,000,000",8.0M
2504,Secret Obsession,Movie,2019.0,Thriller,"8,000,000",8.0M
2507,Arrival,Movie,2016.0,Science Fiction,"7,900,000",7.9M
2508,Clueless,Movie,1995.0,Romance,"7,900,000",7.9M
2512,Extinction,Movie,2015.0,Science Fiction,"7,900,000",7.9M
2513,Father Stu,Movie,2022.0,Biography,"7,900,000",7.9M
2517,In Good Hands,Movie,2022.0,Comedy,"7,900,000",7.9M
2519,Megamind,Movie,2010.0,Animation,"7,900,000",7.9M
2520,Salt,Movie,2010.0,Action,"7,900,000",7.9M
2526,Mixed by Erry,Movie,2023.0,Comedy,"7,800,000",7.8M
2529,Safe House,Movie,2012.0,Thriller,"7,800,000",7.8M
2530,Shaft,Movie,2019.0,Action,"7,800,000",7.8M
2534,The Main Event,Movie,2020.0,Comedy,"7,800,000",7.8M
2535,Train to Busan,Movie,2016.0,Horror,"7,800,000",7.8M
2537,Yara,Movie,2021.0,Crime,"7,800,000",7.8M
2539,Above Suspicion,Movie,2021.0,Thriller,"7,800,000",7.8M
2540,Always Be My Maybe,Movie,2019.0,Romance,"7,800,000",7.8M
2544,Captain Phillips,Movie,2013.0,Thriller,"7,800,000",7.8M
2546,Faraaz,Movie,2023.0,Action,"7,800,000",7.8M
